"","happy","hapmar","health","finalter","satfin","income16","new_income_range"
"1279","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"1280","Very happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"1281","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"1282","Pretty happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"1283","Not too happy","PRETTY HAPPY","Fair","Stayed same","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"1284","Not too happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$15000 TO 17499","10 000 to 19 999"
"1285","Pretty happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"1286","Not too happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"1287","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"1288","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"1289","Very happy","VERY HAPPY","Poor","Better","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"1290","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"1291","Not too happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$150000 TO $169999","90 000 to 170 000"
"1292","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$1 000 TO 2 999","0 to 9 999"
"1293","Not too happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"1294","Very happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"1295","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$12500 TO 14999","10 000 to 19 999"
"1296","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"1297","Very happy",".i:  Inapplicable","Excellent","Stayed same","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"1298","Very happy",".i:  Inapplicable","Good","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"1299","Pretty happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"1300","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"1301","Very happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$12500 TO 14999","10 000 to 19 999"
"1302","Pretty happy",".i:  Inapplicable","Excellent","Worse","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"1303","Pretty happy",".i:  Inapplicable","Excellent","Worse","Pretty well satisfied","$30000 TO 34999","20 000 to 39 999"
"1304","Not too happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"1305","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$10000 TO 12499","10 000 to 19 999"
"1306","Pretty happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$10000 TO 12499","10 000 to 19 999"
"1307","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$150000 TO $169999","90 000 to 170 000"
"1308","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"1309","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"1310","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"1311","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"1312","Not too happy","NOT TOO HAPPY","Fair","Better","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"1313","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"1314","Not too happy",".i:  Inapplicable","Good","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"1315","Not too happy","VERY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"1316","Pretty happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"1317","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"1318","Not too happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$90000 TO $109999","90 000 to 170 000"
"1319","Pretty happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$1 000 TO 2 999","0 to 9 999"
"1320","Pretty happy",".i:  Inapplicable","Good","Worse","More or less satisfied","$15000 TO 17499","10 000 to 19 999"
"1321","Not too happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$7 000 TO 7 999","0 to 9 999"
"1322","Pretty happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"1323","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"1324","Not too happy","PRETTY HAPPY","Good","Worse","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"1325","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"1326","Pretty happy","PRETTY HAPPY","Good","Better","Not satisfied at all","$110000 TO $129999","90 000 to 170 000"
"1327","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"1328","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"1329","Very happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"1330","Pretty happy","PRETTY HAPPY","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"1331","Very happy","VERY HAPPY","Good","Better","Not satisfied at all","$110000 TO $129999","90 000 to 170 000"
"1332","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"1333","Not too happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"1334","Pretty happy",".i:  Inapplicable","Poor","Stayed same","Not satisfied at all","$8 000 TO 9 999","0 to 9 999"
"1335","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"1336","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"1337","Not too happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"1338","Pretty happy",".i:  Inapplicable","Fair","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"1339","Not too happy","VERY HAPPY","Good","Worse","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"1340","Pretty happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$22500 TO 24999","20 000 to 39 999"
"1341","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"1342","Not too happy",".i:  Inapplicable","Poor","Stayed same","Not satisfied at all","$8 000 TO 9 999","0 to 9 999"
"1343","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"1344","Not too happy","PRETTY HAPPY","Good","Better","Not satisfied at all","$75000 TO $89999","40 000 to 89 999"
"1345","Pretty happy","PRETTY HAPPY","Fair","Stayed same","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"1346","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"1347","Very happy","VERY HAPPY","Excellent","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"1348","Pretty happy","PRETTY HAPPY","Excellent","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"1349","Not too happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$3 000 TO 3 999","0 to 9 999"
"1350","Not too happy","NOT TOO HAPPY","Excellent","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"1351","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"1352","Not too happy",".i:  Inapplicable","Excellent","Worse","Not satisfied at all","$12500 TO 14999","10 000 to 19 999"
"1353","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"1354","Very happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"1355","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"1356","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","Pretty well satisfied","$150000 TO $169999","90 000 to 170 000"
"1357","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"1358","Not too happy",".i:  Inapplicable","Good","Worse","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"1359","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"1360","Not too happy",".i:  Inapplicable","Poor","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"1361","Pretty happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$15000 TO 17499","10 000 to 19 999"
"1362","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$8 000 TO 9 999","0 to 9 999"
"1363","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"1364","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"1365","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$22500 TO 24999","20 000 to 39 999"
"1366","Not too happy",".i:  Inapplicable","Excellent","Worse","Not satisfied at all","UNDER $1 000","0 to 9 999"
"1367","Very happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"1368","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"1369","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"1370","Pretty happy","PRETTY HAPPY","Fair","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"1371","Pretty happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"1372","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"1373","Not too happy","VERY HAPPY","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"1374","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"1375","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"1376","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$8 000 TO 9 999","0 to 9 999"
"1377","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"1378","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"1379","Not too happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"1380","Very happy","VERY HAPPY","Excellent","Better","More or less satisfied","$150000 TO $169999","90 000 to 170 000"
"1381","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"1382","Very happy","VERY HAPPY","Excellent","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"1383","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"1384","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"1385","Very happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$12500 TO 14999","10 000 to 19 999"
"1386","Pretty happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"1387","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"1388","Pretty happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$12500 TO 14999","10 000 to 19 999"
"1389","Not too happy","PRETTY HAPPY","Fair","Better","Not satisfied at all","$40000 TO 49999","40 000 to 89 999"
"1390","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$17500 TO 19999","10 000 to 19 999"
"1391","Not too happy","NOT TOO HAPPY","Fair","Stayed same","Not satisfied at all","$75000 TO $89999","40 000 to 89 999"
"1392","Not too happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$15000 TO 17499","10 000 to 19 999"
"1393","Pretty happy","PRETTY HAPPY","Good","Worse","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"1394","Pretty happy",".i:  Inapplicable","Excellent","Stayed same","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"1395","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"1396","Very happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"1397","Pretty happy","PRETTY HAPPY","Good","Stayed same","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"1398","Very happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"1399","Very happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"1400","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"1401","Pretty happy","VERY HAPPY","Good","Worse","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"1402","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"1403","Not too happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"1404","Not too happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"1405","Pretty happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"1406","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"1407","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$12500 TO 14999","10 000 to 19 999"
"1408","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"1409","Pretty happy",".s:  Skipped on Web","Good","Stayed same","Not satisfied at all","$22500 TO 24999","20 000 to 39 999"
"1410","Not too happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"1411","Very happy","VERY HAPPY","Excellent","Stayed same","More or less satisfied","$25000 TO 29999","20 000 to 39 999"
"1412","Pretty happy","VERY HAPPY","Good","Worse","Not satisfied at all","$60000 TO 74999","40 000 to 89 999"
"1413","Very happy","PRETTY HAPPY","Fair","Stayed same","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"1414","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"1415","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$150000 TO $169999","90 000 to 170 000"
"1416","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$35000 TO 39999","20 000 to 39 999"
"1417","Not too happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$10000 TO 12499","10 000 to 19 999"
"1418","Very happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"1419","Not too happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
